,name,value,Check
11034,PE.identifier,OPTIDXBANKNIFTY26-08-2021PE33100.00,FALSE
11035,PE.openInterest,0,FALSE
11036,PE.changeinOpenInterest,0,FALSE
11037,PE.pchangeinOpenInterest,0,FALSE
11038,PE.totalTradedVolume,0,FALSE
11039,PE.impliedVolatility,0,FALSE
11040,PE.lastPrice,0,TRUE
11041,PE.change,0,FALSE
11042,PE.pChange,0,FALSE
11043,PE.totalBuyQuantity,3000,FALSE
11044,PE.totalSellQuantity,3675,FALSE
11045,PE.bidQty,400,FALSE
11046,PE.bidprice,311.05,FALSE
11047,PE.askQty,400,FALSE
11048,PE.askPrice,390.45,FALSE
11049,PE.underlyingValue,34415.45,FALSE
11050,CE.strikePrice,33100,FALSE
11051,CE.expiryDate,26-Aug-21,FALSE
11052,CE.underlying,BANKNIFTY,FALSE
11053,CE.identifier,OPTIDXBANKNIFTY26-08-2021CE33100.00,FALSE
11054,CE.openInterest,0,FALSE
11055,CE.changeinOpenInterest,0,FALSE
11056,CE.pchangeinOpenInterest,0,FALSE
11057,CE.totalTradedVolume,0,FALSE
11058,CE.impliedVolatility,0,FALSE
11059,CE.lastPrice,0,FALSE
11060,CE.change,0,FALSE
11061,CE.pChange,0,FALSE
11062,CE.totalBuyQuantity,1300,FALSE
11063,CE.totalSellQuantity,2425,FALSE
11064,CE.bidQty,1275,FALSE
11065,CE.bidprice,1706.15,FALSE
11066,CE.askQty,25,FALSE
11067,CE.askPrice,2160.7,FALSE
11068,CE.underlyingValue,34415.45,FALSE
11069,strikePrice,33100,FALSE
11070,expiryDate,02-Sep-21,FALSE
11071,CE.strikePrice,33100,FALSE
11072,CE.expiryDate,02-Sep-21,FALSE
11073,CE.underlying,BANKNIFTY,FALSE
11074,CE.identifier,OPTIDXBANKNIFTY02-09-2021CE33100.00,FALSE
11075,CE.openInterest,0,FALSE
11076,CE.changeinOpenInterest,0,FALSE
11077,CE.pchangeinOpenInterest,0,FALSE
11078,CE.totalTradedVolume,0,FALSE
11079,CE.impliedVolatility,0,FALSE
11080,CE.lastPrice,0,TRUE
11081,CE.change,0,FALSE
11082,CE.pChange,0,FALSE
11083,CE.totalBuyQuantity,0,FALSE
11084,CE.totalSellQuantity,2400,FALSE
11085,CE.bidQty,0,FALSE
11086,CE.bidprice,0,FALSE
11087,CE.askQty,2400,FALSE
11088,CE.askPrice,2643.45,FALSE
11089,CE.underlyingValue,34415.45,FALSE
11090,PE.strikePrice,33100,FALSE
11091,PE.expiryDate,02-Sep-21,FALSE
11092,PE.underlying,BANKNIFTY,FALSE
11093,PE.identifier,OPTIDXBANKNIFTY02-09-2021PE33100.00,FALSE
11094,PE.openInterest,0,FALSE
11095,PE.changeinOpenInterest,0,FALSE
11096,PE.pchangeinOpenInterest,0,FALSE
11097,PE.totalTradedVolume,0,FALSE
11098,PE.impliedVolatility,0,FALSE
11099,PE.lastPrice,0,FALSE
11100,PE.change,0,FALSE
11101,PE.pChange,0,FALSE
11102,PE.totalBuyQuantity,0,FALSE
11103,PE.totalSellQuantity,2400,FALSE
11104,PE.bidQty,0,FALSE
11105,PE.bidprice,0,FALSE
11106,PE.askQty,2400,FALSE
11107,PE.askPrice,718.3,FALSE
11108,PE.underlyingValue,34415.45,FALSE
11109,strikePrice,33100,FALSE
11110,expiryDate,22-Jul-21,FALSE
11111,PE.strikePrice,33100,FALSE
11112,PE.expiryDate,22-Jul-21,FALSE
11113,PE.underlying,BANKNIFTY,FALSE
11114,PE.identifier,OPTIDXBANKNIFTY22-07-2021PE33100.00,FALSE
11115,PE.openInterest,2196,FALSE
11116,PE.changeinOpenInterest,1116,FALSE
11117,PE.pchangeinOpenInterest,103.3333333,FALSE
11118,PE.totalTradedVolume,68611,FALSE
11119,PE.impliedVolatility,26.18,FALSE
11120,PE.lastPrice,5,TRUE
11121,PE.change,-1,FALSE
11122,PE.pChange,-16.66666667,FALSE
11123,PE.totalBuyQuantity,68225,FALSE
11124,PE.totalSellQuantity,13525,FALSE
11125,PE.bidQty,25,FALSE
11126,PE.bidprice,4.7,FALSE
11127,PE.askQty,1450,FALSE
11128,PE.askPrice,5,FALSE
11129,PE.underlyingValue,34415.45,FALSE
11130,CE.strikePrice,33100,FALSE
11131,CE.expiryDate,22-Jul-21,FALSE
11132,CE.underlying,BANKNIFTY,FALSE
11133,CE.identifier,OPTIDXBANKNIFTY22-07-2021CE33100.00,FALSE
11134,CE.openInterest,96,FALSE
11135,CE.changeinOpenInterest,96,FALSE
11136,CE.pchangeinOpenInterest,0,FALSE
11137,CE.totalTradedVolume,158,FALSE
11138,CE.impliedVolatility,35.57,FALSE
11139,CE.lastPrice,1359.55,FALSE
11140,CE.change,-707.75,FALSE
11141,CE.pChange,-34.23547623,FALSE
11142,CE.totalBuyQuantity,18475,FALSE
11143,CE.totalSellQuantity,8950,FALSE
11144,CE.bidQty,25,FALSE
11145,CE.bidprice,1344,FALSE
11146,CE.askQty,550,FALSE
11147,CE.askPrice,1381.2,FALSE
11148,CE.underlyingValue,34415.45,FALSE
11149,strikePrice,33100,FALSE
11150,expiryDate,16-Sep-21,FALSE
11151,PE.strikePrice,33100,FALSE
11152,PE.expiryDate,16-Sep-21,FALSE
11153,PE.underlying,BANKNIFTY,FALSE
11154,PE.identifier,OPTIDXBANKNIFTY16-09-2021PE33100.00,FALSE
11155,PE.openInterest,0,FALSE
11156,PE.changeinOpenInterest,0,FALSE
11157,PE.pchangeinOpenInterest,0,FALSE
11158,PE.totalTradedVolume,0,FALSE
11159,PE.impliedVolatility,0,FALSE
11160,PE.lastPrice,0,TRUE
11161,PE.change,0,FALSE
11162,PE.pChange,0,FALSE
11163,PE.totalBuyQuantity,0,FALSE
11164,PE.totalSellQuantity,2400,FALSE
11165,PE.bidQty,0,FALSE
11166,PE.bidprice,0,FALSE
11167,PE.askQty,2400,FALSE
11168,PE.askPrice,772.65,FALSE
11169,PE.underlyingValue,34415.45,FALSE
11170,CE.strikePrice,33100,FALSE
11171,CE.expiryDate,16-Sep-21,FALSE
11172,CE.underlying,BANKNIFTY,FALSE
11173,CE.identifier,OPTIDXBANKNIFTY16-09-2021CE33100.00,FALSE
11174,CE.openInterest,0,FALSE
11175,CE.changeinOpenInterest,0,FALSE
11176,CE.pchangeinOpenInterest,0,FALSE
11177,CE.totalTradedVolume,0,FALSE
11178,CE.impliedVolatility,0,FALSE
11179,CE.lastPrice,0,FALSE
11180,CE.change,0,FALSE
11181,CE.pChange,0,FALSE
11182,CE.totalBuyQuantity,0,FALSE
11183,CE.totalSellQuantity,2400,FALSE
11184,CE.bidQty,0,FALSE
11185,CE.bidprice,0,FALSE
11186,CE.askQty,2400,FALSE
11187,CE.askPrice,2643.45,FALSE
11188,CE.underlyingValue,34415.45,FALSE
11189,strikePrice,33100,FALSE
11190,expiryDate,30-Sep-21,FALSE
11191,PE.strikePrice,33100,FALSE
11192,PE.expiryDate,30-Sep-21,FALSE
11193,PE.underlying,BANKNIFTY,FALSE
11194,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE33100.00,FALSE
11195,PE.openInterest,0,FALSE
11196,PE.changeinOpenInterest,0,FALSE
11197,PE.pchangeinOpenInterest,0,FALSE
11198,PE.totalTradedVolume,0,FALSE
11199,PE.impliedVolatility,0,FALSE
11200,PE.lastPrice,0,TRUE
11201,PE.change,0,FALSE
11202,PE.pChange,0,FALSE
11203,PE.totalBuyQuantity,0,FALSE
11204,PE.totalSellQuantity,2400,FALSE
11205,PE.bidQty,0,FALSE
11206,PE.bidprice,0,FALSE
11207,PE.askQty,2400,FALSE
11208,PE.askPrice,807.2,FALSE
11209,PE.underlyingValue,34415.45,FALSE
11210,CE.strikePrice,33100,FALSE
11211,CE.expiryDate,30-Sep-21,FALSE
11212,CE.underlying,BANKNIFTY,FALSE
11213,CE.identifier,OPTIDXBANKNIFTY30-09-2021CE33100.00,FALSE
11214,CE.openInterest,0,FALSE
11215,CE.changeinOpenInterest,0,FALSE
11216,CE.pchangeinOpenInterest,0,FALSE
11217,CE.totalTradedVolume,0,FALSE
11218,CE.impliedVolatility,0,FALSE
11219,CE.lastPrice,0,FALSE
11220,CE.change,0,FALSE
11221,CE.pChange,0,FALSE
11222,CE.totalBuyQuantity,0,FALSE
11223,CE.totalSellQuantity,2400,FALSE
11224,CE.bidQty,0,FALSE
11225,CE.bidprice,0,FALSE
11226,CE.askQty,2400,FALSE
11227,CE.askPrice,2643.35,FALSE
11228,CE.underlyingValue,34415.45,FALSE
11229,strikePrice,33100,FALSE
11230,expiryDate,29-Jul-21,FALSE
11231,PE.strikePrice,33100,FALSE
11232,PE.expiryDate,29-Jul-21,FALSE
11233,PE.underlying,BANKNIFTY,FALSE
11234,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE33100.00,FALSE
11235,PE.openInterest,470,FALSE
11236,PE.changeinOpenInterest,184,FALSE
11237,PE.pchangeinOpenInterest,64.33566434,FALSE
11238,PE.totalTradedVolume,2912,FALSE
11239,PE.impliedVolatility,24.26,FALSE
11240,PE.lastPrice,90.25,TRUE
11241,PE.change,57.9,FALSE
11242,PE.pChange,178.9799073,FALSE
11243,PE.totalBuyQuantity,16575,FALSE
11244,PE.totalSellQuantity,3500,FALSE
11245,PE.bidQty,25,FALSE
11246,PE.bidprice,85.9,FALSE
11247,PE.askQty,25,FALSE
11248,PE.askPrice,100.5,FALSE
11249,PE.underlyingValue,34415.45,FALSE
11250,CE.strikePrice,33100,FALSE
11251,CE.expiryDate,29-Jul-21,FALSE
11252,CE.underlying,BANKNIFTY,FALSE
11253,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE33100.00,FALSE
11254,CE.openInterest,11,FALSE
11255,CE.changeinOpenInterest,0,FALSE
11256,CE.pchangeinOpenInterest,0,FALSE
11257,CE.totalTradedVolume,0,FALSE
11258,CE.impliedVolatility,0,FALSE
11259,CE.lastPrice,1965.4,FALSE
11260,CE.change,0,FALSE
11261,CE.pChange,0,FALSE
11262,CE.totalBuyQuantity,10625,FALSE
11263,CE.totalSellQuantity,6125,FALSE
11264,CE.bidQty,25,FALSE
11265,CE.bidprice,1416.1,FALSE
11266,CE.askQty,25,FALSE
11267,CE.askPrice,1526.2,FALSE
11268,CE.underlyingValue,34415.45,FALSE
11269,strikePrice,33100,FALSE
11270,expiryDate,05-Aug-21,FALSE
11271,CE.strikePrice,33100,FALSE
11272,CE.expiryDate,05-Aug-21,FALSE
11273,CE.underlying,BANKNIFTY,FALSE
11274,CE.identifier,OPTIDXBANKNIFTY05-08-2021CE33100.00,FALSE
11275,CE.openInterest,0,FALSE
11276,CE.changeinOpenInterest,0,FALSE
11277,CE.pchangeinOpenInterest,0,FALSE
11278,CE.totalTradedVolume,0,FALSE
11279,CE.impliedVolatility,0,FALSE
11280,CE.lastPrice,0,TRUE
11281,CE.change,0,FALSE
11282,CE.pChange,0,FALSE
11283,CE.totalBuyQuantity,2900,FALSE
11284,CE.totalSellQuantity,2900,FALSE
11285,CE.bidQty,500,FALSE
11286,CE.bidprice,1224.85,FALSE
11287,CE.askQty,500,FALSE
11288,CE.askPrice,2289,FALSE
11289,CE.underlyingValue,34415.45,FALSE
11290,PE.strikePrice,33100,FALSE
11291,PE.expiryDate,05-Aug-21,FALSE
11292,PE.underlying,BANKNIFTY,FALSE
11293,PE.identifier,OPTIDXBANKNIFTY05-08-2021PE33100.00,FALSE
11294,PE.openInterest,0,FALSE
11295,PE.changeinOpenInterest,0,FALSE
11296,PE.pchangeinOpenInterest,0,FALSE
11297,PE.totalTradedVolume,0,FALSE
11298,PE.impliedVolatility,0,FALSE
11299,PE.lastPrice,0,FALSE
11300,PE.change,0,FALSE
11301,PE.pChange,0,FALSE
11302,PE.totalBuyQuantity,1000,FALSE
11303,PE.totalSellQuantity,2900,FALSE
11304,PE.bidQty,1000,FALSE
11305,PE.bidprice,0.3,FALSE
11306,PE.askQty,2400,FALSE
11307,PE.askPrice,828.15,FALSE
11308,PE.underlyingValue,34415.45,FALSE
11309,strikePrice,33100,FALSE
11310,expiryDate,09-Sep-21,FALSE
11311,CE.strikePrice,33100,FALSE
11312,CE.expiryDate,09-Sep-21,FALSE
11313,CE.underlying,BANKNIFTY,FALSE
11314,CE.identifier,OPTIDXBANKNIFTY09-09-2021CE33100.00,FALSE
11315,CE.openInterest,0,FALSE
11316,CE.changeinOpenInterest,0,FALSE
11317,CE.pchangeinOpenInterest,0,FALSE
11318,CE.totalTradedVolume,0,FALSE
11319,CE.impliedVolatility,0,FALSE
11320,CE.lastPrice,0,TRUE
11321,CE.change,0,FALSE
11322,CE.pChange,0,FALSE
11323,CE.totalBuyQuantity,0,FALSE
11324,CE.totalSellQuantity,2400,FALSE
11325,CE.bidQty,0,FALSE
11326,CE.bidprice,0,FALSE
11327,CE.askQty,2400,FALSE
11328,CE.askPrice,2604.95,FALSE
11329,CE.underlyingValue,34415.45,FALSE
11330,PE.strikePrice,33100,FALSE
11331,PE.expiryDate,09-Sep-21,FALSE
11332,PE.underlying,BANKNIFTY,FALSE
11333,PE.identifier,OPTIDXBANKNIFTY09-09-2021PE33100.00,FALSE
11334,PE.openInterest,0,FALSE
11335,PE.changeinOpenInterest,0,FALSE
11336,PE.pchangeinOpenInterest,0,FALSE
11337,PE.totalTradedVolume,0,FALSE
11338,PE.impliedVolatility,0,FALSE
11339,PE.lastPrice,0,FALSE
11340,PE.change,0,FALSE
11341,PE.pChange,0,FALSE
11342,PE.totalBuyQuantity,0,FALSE
11343,PE.totalSellQuantity,2400,FALSE
11344,PE.bidQty,0,FALSE
11345,PE.bidprice,0,FALSE
11346,PE.askQty,2400,FALSE
11347,PE.askPrice,720.2,FALSE
11348,PE.underlyingValue,34415.45,FALSE
11349,strikePrice,33200,FALSE
11350,expiryDate,05-Aug-21,FALSE
11351,PE.strikePrice,33200,FALSE
11352,PE.expiryDate,05-Aug-21,FALSE
11353,PE.underlying,BANKNIFTY,FALSE
11354,PE.identifier,OPTIDXBANKNIFTY05-08-2021PE33200.00,FALSE
11355,PE.openInterest,0,FALSE
11356,PE.changeinOpenInterest,0,FALSE
11357,PE.pchangeinOpenInterest,0,FALSE
11358,PE.totalTradedVolume,0,FALSE
11359,PE.impliedVolatility,0,FALSE
11360,PE.lastPrice,0,TRUE
11361,PE.change,0,FALSE
11362,PE.pChange,0,FALSE
11363,PE.totalBuyQuantity,1000,FALSE
11364,PE.totalSellQuantity,2900,FALSE
11365,PE.bidQty,1000,FALSE
11366,PE.bidprice,0.3,FALSE
11367,PE.askQty,500,FALSE
11368,PE.askPrice,613.35,FALSE
11369,PE.underlyingValue,34415.45,FALSE
11370,CE.strikePrice,33200,FALSE
11371,CE.expiryDate,05-Aug-21,FALSE
11372,CE.underlying,BANKNIFTY,FALSE
11373,CE.identifier,OPTIDXBANKNIFTY05-08-2021CE33200.00,FALSE
11374,CE.openInterest,0,FALSE
11375,CE.changeinOpenInterest,0,FALSE
11376,CE.pchangeinOpenInterest,0,FALSE
11377,CE.totalTradedVolume,0,FALSE
11378,CE.impliedVolatility,0,FALSE
11379,CE.lastPrice,0,FALSE
11380,CE.change,0,FALSE
11381,CE.pChange,0,FALSE
11382,CE.totalBuyQuantity,2900,FALSE
11383,CE.totalSellQuantity,2900,FALSE
11384,CE.bidQty,500,FALSE
11385,CE.bidprice,1119.2,FALSE
11386,CE.askQty,500,FALSE
11387,CE.askPrice,2157.9,FALSE
11388,CE.underlyingValue,34415.45,FALSE
11389,strikePrice,33200,FALSE
11390,expiryDate,18-Aug-21,FALSE
11391,PE.strikePrice,33200,FALSE
11392,PE.expiryDate,18-Aug-21,FALSE
11393,PE.underlying,BANKNIFTY,FALSE
11394,PE.identifier,OPTIDXBANKNIFTY18-08-2021PE33200.00,FALSE
11395,PE.openInterest,0,FALSE
11396,PE.changeinOpenInterest,0,FALSE
11397,PE.pchangeinOpenInterest,0,FALSE
11398,PE.totalTradedVolume,0,FALSE
11399,PE.impliedVolatility,0,FALSE
11400,PE.lastPrice,0,TRUE
11401,PE.change,0,FALSE
11402,PE.pChange,0,FALSE
11403,PE.totalBuyQuantity,0,FALSE
11404,PE.totalSellQuantity,4800,FALSE
11405,PE.bidQty,0,FALSE
11406,PE.bidprice,0,FALSE
11407,PE.askQty,2400,FALSE
11408,PE.askPrice,576.5,FALSE
11409,PE.underlyingValue,34415.45,FALSE
11410,CE.strikePrice,33200,FALSE
11411,CE.expiryDate,18-Aug-21,FALSE
11412,CE.underlying,BANKNIFTY,FALSE
11413,CE.identifier,OPTIDXBANKNIFTY18-08-2021CE33200.00,FALSE
11414,CE.openInterest,0,FALSE
11415,CE.changeinOpenInterest,0,FALSE
11416,CE.pchangeinOpenInterest,0,FALSE
11417,CE.totalTradedVolume,0,FALSE
11418,CE.impliedVolatility,0,FALSE
11419,CE.lastPrice,0,FALSE
11420,CE.change,0,FALSE
11421,CE.pChange,0,FALSE
11422,CE.totalBuyQuantity,0,FALSE
11423,CE.totalSellQuantity,2400,FALSE
11424,CE.bidQty,0,FALSE
11425,CE.bidprice,0,FALSE
11426,CE.askQty,2400,FALSE
11427,CE.askPrice,2290.8,FALSE
11428,CE.underlyingValue,34415.45,FALSE
11429,strikePrice,33200,FALSE
11430,expiryDate,26-Aug-21,FALSE
11431,CE.strikePrice,33200,FALSE
11432,CE.expiryDate,26-Aug-21,FALSE
11433,CE.underlying,BANKNIFTY,FALSE
11434,CE.identifier,OPTIDXBANKNIFTY26-08-2021CE33200.00,FALSE
11435,CE.openInterest,0,FALSE
11436,CE.changeinOpenInterest,0,FALSE
11437,CE.pchangeinOpenInterest,0,FALSE
11438,CE.totalTradedVolume,0,FALSE
11439,CE.impliedVolatility,0,FALSE
11440,CE.lastPrice,0,TRUE
11441,CE.change,0,FALSE
11442,CE.pChange,0,FALSE
11443,CE.totalBuyQuantity,25,FALSE
11444,CE.totalSellQuantity,2425,FALSE
11445,CE.bidQty,25,FALSE
11446,CE.bidprice,1707.05,FALSE
11447,CE.askQty,25,FALSE
11448,CE.askPrice,2054.15,FALSE
11449,CE.underlyingValue,34415.45,FALSE
11450,PE.strikePrice,33200,FALSE
11451,PE.expiryDate,26-Aug-21,FALSE
11452,PE.underlying,BANKNIFTY,FALSE
11453,PE.identifier,OPTIDXBANKNIFTY26-08-2021PE33200.00,FALSE
11454,PE.openInterest,0,FALSE
11455,PE.changeinOpenInterest,0,FALSE
11456,PE.pchangeinOpenInterest,0,FALSE
11457,PE.totalTradedVolume,0,FALSE
11458,PE.impliedVolatility,0,FALSE
11459,PE.lastPrice,0,FALSE
11460,PE.change,0,FALSE
11461,PE.pChange,0,FALSE
11462,PE.totalBuyQuantity,3000,FALSE
11463,PE.totalSellQuantity,3675,FALSE
11464,PE.bidQty,400,FALSE
11465,PE.bidprice,347.55,FALSE
11466,PE.askQty,400,FALSE
11467,PE.askPrice,424.1,FALSE
11468,PE.underlyingValue,34415.45,FALSE
11469,strikePrice,33200,FALSE
11470,expiryDate,02-Sep-21,FALSE
11471,PE.strikePrice,33200,FALSE
11472,PE.expiryDate,02-Sep-21,FALSE
11473,PE.underlying,BANKNIFTY,FALSE
11474,PE.identifier,OPTIDXBANKNIFTY02-09-2021PE33200.00,FALSE
11475,PE.openInterest,0,FALSE
11476,PE.changeinOpenInterest,0,FALSE
11477,PE.pchangeinOpenInterest,0,FALSE
11478,PE.totalTradedVolume,0,FALSE
11479,PE.impliedVolatility,0,FALSE
11480,PE.lastPrice,0,TRUE
11481,PE.change,0,FALSE
11482,PE.pChange,0,FALSE
11483,PE.totalBuyQuantity,0,FALSE
11484,PE.totalSellQuantity,2400,FALSE
11485,PE.bidQty,0,FALSE
11486,PE.bidprice,0,FALSE
11487,PE.askQty,2400,FALSE
11488,PE.askPrice,715.55,FALSE
11489,PE.underlyingValue,34415.45,FALSE
11490,CE.strikePrice,33200,FALSE
11491,CE.expiryDate,02-Sep-21,FALSE
11492,CE.underlying,BANKNIFTY,FALSE
11493,CE.identifier,OPTIDXBANKNIFTY02-09-2021CE33200.00,FALSE
11494,CE.openInterest,0,FALSE
11495,CE.changeinOpenInterest,0,FALSE
11496,CE.pchangeinOpenInterest,0,FALSE
11497,CE.totalTradedVolume,0,FALSE
11498,CE.impliedVolatility,0,FALSE
11499,CE.lastPrice,0,FALSE
11500,CE.change,0,FALSE
11501,CE.pChange,0,FALSE
11502,CE.totalBuyQuantity,0,FALSE
11503,CE.totalSellQuantity,2400,FALSE
11504,CE.bidQty,0,FALSE
11505,CE.bidprice,0,FALSE
11506,CE.askQty,2400,FALSE
11507,CE.askPrice,2508.7,FALSE
11508,CE.underlyingValue,34415.45,FALSE
11509,strikePrice,33200,FALSE
11510,expiryDate,12-Aug-21,FALSE
11511,PE.strikePrice,33200,FALSE
11512,PE.expiryDate,12-Aug-21,FALSE
11513,PE.underlying,BANKNIFTY,FALSE
11514,PE.identifier,OPTIDXBANKNIFTY12-08-2021PE33200.00,FALSE
11515,PE.openInterest,0,FALSE
11516,PE.changeinOpenInterest,0,FALSE
11517,PE.pchangeinOpenInterest,0,FALSE
11518,PE.totalTradedVolume,0,FALSE
11519,PE.impliedVolatility,0,FALSE
11520,PE.lastPrice,0,TRUE
11521,PE.change,0,FALSE
11522,PE.pChange,0,FALSE
11523,PE.totalBuyQuantity,0,FALSE
11524,PE.totalSellQuantity,2400,FALSE
11525,PE.bidQty,0,FALSE
11526,PE.bidprice,0,FALSE
11527,PE.askQty,2400,FALSE
11528,PE.askPrice,568.1,FALSE
11529,PE.underlyingValue,34415.45,FALSE
11530,CE.strikePrice,33200,FALSE
11531,CE.expiryDate,12-Aug-21,FALSE
11532,CE.underlying,BANKNIFTY,FALSE
11533,CE.identifier,OPTIDXBANKNIFTY12-08-2021CE33200.00,FALSE
11534,CE.openInterest,0,FALSE
11535,CE.changeinOpenInterest,0,FALSE
11536,CE.pchangeinOpenInterest,0,FALSE
11537,CE.totalTradedVolume,0,FALSE
11538,CE.impliedVolatility,0,FALSE
11539,CE.lastPrice,0,FALSE
11540,CE.change,0,FALSE
11541,CE.pChange,0,FALSE
11542,CE.totalBuyQuantity,2400,FALSE
11543,CE.totalSellQuantity,2400,FALSE
11544,CE.bidQty,2400,FALSE
11545,CE.bidprice,1093.8,FALSE
11546,CE.askQty,2400,FALSE
11547,CE.askPrice,2478.4,FALSE
11548,CE.underlyingValue,34415.45,FALSE
11549,strikePrice,33200,FALSE
11550,expiryDate,16-Sep-21,FALSE
11551,PE.strikePrice,33200,FALSE
11552,PE.expiryDate,16-Sep-21,FALSE
11553,PE.underlying,BANKNIFTY,FALSE
11554,PE.identifier,OPTIDXBANKNIFTY16-09-2021PE33200.00,FALSE
11555,PE.openInterest,0,FALSE
11556,PE.changeinOpenInterest,0,FALSE
11557,PE.pchangeinOpenInterest,0,FALSE
11558,PE.totalTradedVolume,0,FALSE
11559,PE.impliedVolatility,0,FALSE
11560,PE.lastPrice,0,TRUE
11561,PE.change,0,FALSE
11562,PE.pChange,0,FALSE
11563,PE.totalBuyQuantity,0,FALSE
11564,PE.totalSellQuantity,2400,FALSE
11565,PE.bidQty,0,FALSE
11566,PE.bidprice,0,FALSE
11567,PE.askQty,2400,FALSE
11568,PE.askPrice,764.7,FALSE
11569,PE.underlyingValue,34415.45,FALSE
11570,CE.strikePrice,33200,FALSE
11571,CE.expiryDate,16-Sep-21,FALSE
11572,CE.underlying,BANKNIFTY,FALSE
11573,CE.identifier,OPTIDXBANKNIFTY16-09-2021CE33200.00,FALSE
11574,CE.openInterest,0,FALSE
11575,CE.changeinOpenInterest,0,FALSE
11576,CE.pchangeinOpenInterest,0,FALSE
11577,CE.totalTradedVolume,0,FALSE
11578,CE.impliedVolatility,0,FALSE
11579,CE.lastPrice,0,FALSE
11580,CE.change,0,FALSE
11581,CE.pChange,0,FALSE
11582,CE.totalBuyQuantity,0,FALSE
11583,CE.totalSellQuantity,2400,FALSE
11584,CE.bidQty,0,FALSE
11585,CE.bidprice,0,FALSE
11586,CE.askQty,2400,FALSE
11587,CE.askPrice,2518.85,FALSE
11588,CE.underlyingValue,34415.45,FALSE
11589,strikePrice,33200,FALSE
11590,expiryDate,30-Sep-21,FALSE
11591,CE.strikePrice,33200,FALSE
11592,CE.expiryDate,30-Sep-21,FALSE
11593,CE.underlying,BANKNIFTY,FALSE
11594,CE.identifier,OPTIDXBANKNIFTY30-09-2021CE33200.00,FALSE
11595,CE.openInterest,0,FALSE
11596,CE.changeinOpenInterest,0,FALSE
11597,CE.pchangeinOpenInterest,0,FALSE
11598,CE.totalTradedVolume,0,FALSE
11599,CE.impliedVolatility,0,FALSE
11600,CE.lastPrice,0,TRUE
11601,CE.change,0,FALSE
11602,CE.pChange,0,FALSE
11603,CE.totalBuyQuantity,0,FALSE
11604,CE.totalSellQuantity,2400,FALSE
11605,CE.bidQty,0,FALSE
11606,CE.bidprice,0,FALSE
11607,CE.askQty,2400,FALSE
11608,CE.askPrice,2519.9,FALSE
11609,CE.underlyingValue,34415.45,FALSE
11610,PE.strikePrice,33200,FALSE
11611,PE.expiryDate,30-Sep-21,FALSE
11612,PE.underlying,BANKNIFTY,FALSE
11613,PE.identifier,OPTIDXBANKNIFTY30-09-2021PE33200.00,FALSE
11614,PE.openInterest,0,FALSE
11615,PE.changeinOpenInterest,0,FALSE
11616,PE.pchangeinOpenInterest,0,FALSE
11617,PE.totalTradedVolume,0,FALSE
11618,PE.impliedVolatility,0,FALSE
11619,PE.lastPrice,0,FALSE
11620,PE.change,0,FALSE
11621,PE.pChange,0,FALSE
11622,PE.totalBuyQuantity,0,FALSE
11623,PE.totalSellQuantity,2400,FALSE
11624,PE.bidQty,0,FALSE
11625,PE.bidprice,0,FALSE
11626,PE.askQty,2400,FALSE
11627,PE.askPrice,830.55,FALSE
11628,PE.underlyingValue,34415.45,FALSE
11629,strikePrice,33200,FALSE
11630,expiryDate,29-Jul-21,FALSE
11631,CE.strikePrice,33200,FALSE
11632,CE.expiryDate,29-Jul-21,FALSE
11633,CE.underlying,BANKNIFTY,FALSE
11634,CE.identifier,OPTIDXBANKNIFTY29-07-2021CE33200.00,FALSE
11635,CE.openInterest,19,FALSE
11636,CE.changeinOpenInterest,0,FALSE
11637,CE.pchangeinOpenInterest,0,FALSE
11638,CE.totalTradedVolume,0,FALSE
11639,CE.impliedVolatility,0,FALSE
11640,CE.lastPrice,1916.35,TRUE
11641,CE.change,0,FALSE
11642,CE.pChange,0,FALSE
11643,CE.totalBuyQuantity,8500,FALSE
11644,CE.totalSellQuantity,5900,FALSE
11645,CE.bidQty,25,FALSE
11646,CE.bidprice,1324.9,FALSE
11647,CE.askQty,100,FALSE
11648,CE.askPrice,1414.3,FALSE
11649,CE.underlyingValue,34415.45,FALSE
11650,PE.strikePrice,33200,FALSE
11651,PE.expiryDate,29-Jul-21,FALSE
11652,PE.underlying,BANKNIFTY,FALSE
11653,PE.identifier,OPTIDXBANKNIFTY29-07-2021PE33200.00,FALSE
11654,PE.openInterest,836,FALSE
11655,PE.changeinOpenInterest,398,FALSE
11656,PE.pchangeinOpenInterest,90.86757991,FALSE
11657,PE.totalTradedVolume,4542,FALSE
11658,PE.impliedVolatility,23.83,FALSE
11659,PE.lastPrice,99.95,FALSE
11660,PE.change,62.2,FALSE
11661,PE.pChange,164.7682119,FALSE
11662,PE.totalBuyQuantity,17125,FALSE
11663,PE.totalSellQuantity,4625,FALSE
11664,PE.bidQty,100,FALSE
11665,PE.bidprice,99.75,FALSE
11666,PE.askQty,25,FALSE
11667,PE.askPrice,104.65,FALSE
11668,PE.underlyingValue,34415.45,FALSE
11669,strikePrice,33200,FALSE
11670,expiryDate,22-Jul-21,FALSE
11671,CE.strikePrice,33200,FALSE
11672,CE.expiryDate,22-Jul-21,FALSE
11673,CE.underlying,BANKNIFTY,FALSE
